root;fsSystem;fcContext;fcTopology;fcMobSpeed;fsGG;fsRNG;parameterYaoConeCount;fsYao;fsWOpt;fsTCAlgo;fsMAXPOWERTC;fsDKTC;fsEKTC;fsLMST;fsGMST;fsLSTARKTC;parameterKtcK;parameterEKtcK;parameterLStarKtcK;parameterLStarKtcA;weightOptimizationThreshold;fsTCint;mobilitySpeed;fcScenario;fcDATACOLLECTION;fcGOSSIP;fcPOINTTOPOINT;worldSize;nodeCount;edgeCount;topologyDensity;mEMean;mEMedian;mEStddev;mEJain;mDropRate;mEndToEndDropRate;mEndToEndLatency;mTopologyStorageSpanner;mTopologyDensitySpanner;mHopSpannerMean;mHopSpannerMax
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;976;19;32723022;27369030;8604402;9;1506;8388;483103;27;20;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;1086;21;45631882;42320863;4951122;9;2342;9053;719426;26;20;11;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;944;18;36326799;29627932;10448568;9;1432;8231;456748;28;22;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;910;18;36338672;29833537;10722512;9;1884;8177;601681;28;22;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;1096;21;37508498;29583661;13913709;8;1043;7466;358973;26;19;8;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;966;19;48394633;46400405;6275863;9;2091;8862;561052;26;19;6;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;892;17;47395453;44438663;6421417;9;2295;9078;700505;27;21;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;942;18;42474266;38856353;7339843;9;1838;8629;710046;27;21;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;958;19;32869655;28416673;6790077;9;1828;9013;274684;26;18;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;1084;21;52990676;48875411;6972367;9;2162;8701;746073;27;20;8;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;1070;21;37680822;33643191;6614033;9;2542;9002;645311;26;19;8;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;930;18;41589635;39078377;6409181;9;2465;8951;326347;27;20;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;1076;21;24351886;20079496;7552208;9;900;8681;200601;27;19;7;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;974;19;28700463;23587680;7591561;9;1242;8819;298425;27;20;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1050;21;41775190;36966110;7048246;9;2429;8992;393952;28;21;6;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;996;19;25959608;17650363;10821933;8;920;8618;180038;28;21;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1094;21;26120958;21696595;7958909;9;1282;8858;257553;28;21;6;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;944;18;51926660;46135861;8879278;9;2626;8543;692647;32;24;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1048;21;35884939;29337494;10502814;9;1891;7852;684212;30;23;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;700;100;1058;21;38553675;13762040;34172882;5;1807;5871;832389;70;67;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;700;100;846;16;39037534;13998156;35318501;5;2015;6766;687825;75;72;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;700;100;934;18;39624281;14125560;30587246;6;1757;5971;729231;69;66;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;700;100;902;18;43638622;19539743;37130531;5;1509;5135;504259;72;68;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;700;100;1088;21;45100096;21589208;36684669;6;1524;4541;407706;68;65;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;1;0;0;700;100;1072;21;39829207;29962659;16434150;8;2043;6498;921687;64;60;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;1;0;0;700;100;852;17;66309108;57348880;14130009;9;2557;7171;913111;63;60;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;1;0;0;700;100;950;19;41291439;34110170;16332727;8;1951;6020;871231;63;60;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;1;0;0;700;100;924;18;49875225;40500287;15567459;9;2331;7184;1046035;64;60;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;1;0;0;700;100;1064;21;39458207;31184263;16430240;8;1947;6258;826418;61;57;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;1;0;0;700;100;966;19;53332466;46027635;15454925;9;2285;6808;876291;60;56;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;1;0;0;700;100;1114;22;40420518;30107293;18848757;8;1791;5510;725729;64;60;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;1;0;0;700;100;874;17;44608472;36519564;14437071;9;2100;6622;873315;61;57;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;1;0;0;700;100;934;18;50909534;41408115;15417265;9;2335;7191;995592;60;56;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;1;0;0;700;100;1104;22;39855210;28884576;17865046;8;1840;5904;714922;60;56;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;1;0;0;700;100;1084;21;39200938;29083861;14579815;8;2078;6727;900332;59;55;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;1;0;0;700;100;976;19;41654843;34094988;14048019;9;2072;6733;876732;57;54;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;1;0;0;700;100;910;18;44631639;35285691;15438825;8;2044;6485;801462;59;55;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;1;0;0;700;100;1096;21;55872636;47891833;17542606;9;2108;6435;763427;55;51;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;1;0;0;700;100;944;18;41473538;33427865;13241621;9;2130;6993;978048;60;56;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;1;0;0;700;100;1086;21;41324097;37418092;9673839;9;2461;7327;1111931;59;56;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;1;0;0;700;100;966;19;42692762;37623506;11878246;9;2330;6806;1013538;59;56;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;1;0;0;700;100;892;17;55083859;50584771;9624847;9;2707;7574;1111564;57;55;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;1;0;0;700;100;942;18;42247231;37626965;10093077;9;2420;7237;1121413;60;56;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;1;0;0;700;100;1084;21;48040912;43458542;11152686;9;2523;7327;1102281;59;56;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;1;0;0;700;100;930;18;70917427;65688937;10437694;9;3049;8221;1132234;57;54;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;1;0;0;700;100;1070;21;40937666;35746070;9265330;9;2428;7589;1082803;59;55;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;1;0;0;700;100;958;19;41483966;36958384;9641771;9;2352;7398;1032456;57;53;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;1;0;0;700;100;974;19;55728649;50856656;9800949;9;2686;8033;1137199;57;54;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;1;0;0;700;100;1076;21;41063961;36673767;10075468;9;2299;7314;1005353;57;54;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;1;0;0;700;100;1048;21;51846531;44076457;13171523;9;2405;7485;941045;64;60;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;1;0;0;700;100;1050;21;39721026;32182563;11154776;9;2199;7494;945529;63;59;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;1;0;0;700;100;944;18;43611539;37700632;11510323;9;2328;7509;881122;66;62;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;1;0;0;700;100;1094;21;73166092;65518512;11406058;9;2968;8715;1072047;59;55;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;1;0;0;700;100;996;19;49239171;41576903;9837323;9;2405;7873;1001143;61;56;9;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;1;0;0;700;100;1058;21;41044314;14796474;21492787;7;2233;8707;2280370;27;20;11;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;1;0;0;700;100;934;18;41573860;15086412;20916928;8;2264;9115;2679954;30;22;10;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;1;0;0;700;100;846;16;41882180;23111223;21649176;7;2400;9566;3183659;33;25;13;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;1;0;0;700;100;902;18;41987452;15490664;21620298;7;2174;9022;3136461;31;23;12;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;1;0;0;700;100;1072;21;33759301;26041275;11285711;9;1164;8573;697821;24;17;22;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;1;0;0;700;100;1088;21;42652430;17030428;21119336;8;2283;8912;2350096;26;19;20;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;1;0;0;700;100;950;19;29376924;22494758;9308204;9;1081;8746;449847;22;15;9;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;1;0;0;700;100;852;17;32438760;24672375;12157523;8;1016;8551;459500;23;16;15;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;1;0;0;700;100;1064;21;15087478;9463307;8376214;7;201;8869;127903;20;13;20;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;1;0;0;700;100;966;19;11269381;7185687;5629844;8;152;9232;64607;20;13;25;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;1;0;0;700;100;874;17;18151965;12240640;9825715;7;396;8738;199883;21;14;20;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;1;0;0;700;100;924;18;33186711;25730052;11805774;8;1052;8526;607841;24;17;12;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;1;0;0;700;100;1114;22;28801268;20539955;12262077;8;798;8446;457016;22;15;15;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;1;0;0;700;100;934;18;19384844;12120185;11560856;7;351;8581;174742;23;15;15;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;976;19;14064394;11742826;3246131;9;3786;9691;37137;19;11;13;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;1;0;0;700;100;1104;22;13902563;7877547;9311115;6;195;8940;112030;21;14;18;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;944;18;8793071;7242500;3200862;8;945;9530;34291;21;13;13;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;1096;21;9373799;7767758;2828161;9;1375;9610;16562;18;11;19;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;1084;21;19010810;15739504;5439229;9;2678;9392;627971;20;12;11;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;1086;21;17005264;14591217;3677653;9;2308;9477;155056;19;11;12;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;892;17;17513685;14638322;3657020;9;1816;9454;72625;19;12;17;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;966;19;11241044;9531625;2773212;9;879;9538;33667;18;11;19;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;1;0;0;700;100;910;18;27049783;22160513;6076232;9;2619;9036;746126;21;13;12;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;942;18;10227728;7686578;4464670;8;47;9333;45902;20;12;13;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;958;19;14006969;11721535;2738067;9;2885;9642;92987;18;10;15;0
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;1;0;0;700;100;1084;21;8793623;6788810;3749699;8;18;9422;13670;19;12;16;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;974;19;7846785;5831892;3530754;8;9;9463;7038;19;11;10;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;930;18;28080128;25203226;3999080;9;3993;9592;306802;19;11;10;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;1076;21;7671294;5831892;2897652;8;101;9565;26244;19;11;19;0
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;1;0;0;700;100;1070;21;29216858;26071798;5142043;9;3149;9388;627131;18;10;17;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;996;19;8635958;7254385;3164635;8;1062;9552;38744;22;14;15;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1094;21;10288792;8277767;4105907;8;1089;9521;27471;21;13;14;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1050;21;16692617;13532628;4693262;9;2282;9444;361356;21;13;15;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1048;21;29211437;22020318;9906766;9;2129;8286;656703;23;14;19;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;1;0;0;700;100;944;18;39165752;33104318;8153426;9;2513;8682;802370;25;17;21;2
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;1;0;0;700;100;1058;21;41319578;17769935;19871852;8;2270;9099;2816946;26;19;31;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;1;0;0;700;100;934;18;41495275;16602246;20767750;8;2345;9570;2861756;28;21;24;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;1;0;0;700;100;846;16;42147034;22677151;20622439;8;2362;9574;3039877;32;23;30;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;1;0;0;700;100;902;18;42353276;15894698;21632702;7;2172;9032;3204403;30;22;24;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;1;0;0;700;100;1072;21;23373062;14781445;12468235;7;476;8631;275024;23;16;28;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;1;0;0;700;100;950;19;21796783;13724109;11300123;7;467;8646;229869;21;14;31;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;1;0;0;700;100;852;17;20206439;12527612;11651076;7;296;8629;182628;23;15;29;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;1;0;0;700;100;924;18;23544014;15372915;12333566;7;483;8613;219593;23;16;26;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;1;0;0;700;100;966;19;8522889;5831892;3808390;8;21;9445;16959;20;12;25;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;1;0;0;700;100;1064;21;11375969;7764879;6797144;7;22;9117;29937;20;13;24;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;1;0;0;700;100;874;17;10203296;6657488;6843442;6;9;9169;12657;20;13;28;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;1;0;0;700;100;934;18;11698036;6940098;7219869;7;104;9082;72420;22;14;23;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;1;0;0;700;100;1114;22;25098442;16402417;12249476;8;552;8479;271620;21;14;27;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;1;0;0;700;100;976;19;11840129;10356573;2461872;9;3493;9737;124997;18;11;29;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;1;0;0;700;100;1104;22;12059459;6828016;8186840;6;188;9113;49038;20;13;26;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;1;0;0;700;100;1084;21;32302044;26590718;9674502;9;4424;9624;318112;19;11;17;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;1;0;0;700;100;944;18;8290111;6999420;2782567;9;1016;9585;67667;20;12;31;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;1;0;0;700;100;1096;21;9141346;7923914;2469231;9;1618;9642;17393;17;10;32;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;1;0;0;700;100;966;19;9209170;8073928;2093952;9;1181;9623;22559;18;10;31;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;1;0;0;700;100;1086;21;18403005;16757351;3272522;9;3572;9609;70770;18;11;21;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;1;0;0;700;100;942;18;8795961;6697346;3892670;8;27;9454;43067;19;12;32;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;1;0;0;700;100;1088;21;41841790;18094940;20058601;8;2266;8923;2348888;25;18;20;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;1;0;0;700;100;892;17;11357429;9931748;2306974;9;2047;9586;120054;19;11;28;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;1;0;0;700;100;910;18;24599807;20292681;5432160;9;2630;9117;813130;20;12;34;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;1;0;0;700;100;958;19;13084109;11561984;2607230;9;3144;9709;90300;18;10;26;0
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;1;0;0;700;100;1084;21;7718487;6238415;2791028;8;0;9540;3383;18;11;33;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;1;0;0;700;100;930;18;29598330;26203931;4531010;9;4740;9684;243822;19;11;34;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;1;0;0;700;100;974;19;6964538;5831892;2854917;8;0;9586;840;19;11;35;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;1;0;0;700;100;1076;21;7318985;5831892;2623394;8;18;9582;7983;19;10;29;0
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;1;0;0;700;100;1070;21;29694686;26235788;5577137;9;3381;9505;681353;17;10;31;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;1;0;0;700;100;996;19;9462649;7980239;3003253;9;1381;9590;11392;21;13;37;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1050;21;20096724;17103786;4996373;9;2853;9618;297841;20;12;26;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1094;21;9231573;7869766;2784772;9;1690;9646;10905;21;12;30;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;1;0;0;700;100;1048;21;25868561;19391482;9400561;8;2021;8301;691563;22;13;26;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;1;0;0;700;100;944;18;30890887;24944125;9108534;9;2229;8569;722571;24;16;42;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;0;1;1;0;0;700;100;1058;21;38834230;13870259;37998434;5;1911;5600;428574;42;36;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;0;1;1;0;0;700;100;934;18;39309894;14098446;39768747;5;1703;5195;568074;45;39;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;0;1;1;0;0;700;100;846;16;39263604;14108566;35417985;5;2307;7617;876524;50;44;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;0;1;1;0;0;700;100;902;18;39993226;15228580;35820060;5;1916;6749;859236;46;40;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;0;1;1;0;0;700;100;1088;21;44909606;20809766;38430381;5;1837;5031;262361;40;34;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;0;5;1;1;0;0;700;100;1072;21;40667694;30126214;14985271;8;2269;7732;1354903;37;31;8;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;0;5;1;1;0;0;700;100;950;19;41781756;30707865;15644303;8;2166;7217;1127415;35;28;8;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;0;5;1;1;0;0;700;100;852;17;53111694;41169291;16960651;9;2516;7984;1307675;38;32;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;0;5;1;1;0;0;700;100;924;18;43583165;34196066;14465046;9;2316;7772;1394632;38;32;8;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;0;5;1;1;0;0;700;100;1114;22;41194538;31264080;16592985;8;2149;7188;1173619;34;28;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;5;1;1;0;0;700;100;1064;21;41439227;28899477;17955982;8;2199;7687;1152992;32;26;9;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;5;1;1;0;0;700;100;966;19;40359533;30624337;16245591;8;2107;7300;1079009;33;27;10;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;5;1;1;0;0;700;100;874;17;40946136;28072376;16595190;8;2211;7749;1152836;35;28;9;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;5;1;1;0;0;700;100;1104;22;45596563;33760628;18412669;8;2152;7403;1090682;33;27;8;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;1;5;1;1;0;0;700;100;934;18;41389433;30916398;14965210;8;2167;7491;1207105;36;30;11;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;2;5;1;1;0;0;700;100;1084;21;38449786;27899301;16715645;8;2022;7271;903848;34;27;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;2;5;1;1;0;0;700;100;976;19;40818882;28767325;18074807;8;1953;7090;917765;32;26;7;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;2;5;1;1;0;0;700;100;910;18;38716680;27566992;17604479;8;1815;6833;777588;34;27;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;10;10;10;11;0;2;5;1;1;0;0;700;100;944;18;41498072;30108493;16729320;8;1946;7541;984732;33;26;5;1
